1 4 0 0.1     4.78 11.2      3.8147e-06 11.1789 0 0 0.0106835 0.0057919 86861      0 3.8147e-06  0 11.1789  0 0  0 0  0 0.0106835  0 0.0057919  0 86861       0 3.8147e-06  0 11.1789  0 0  0 0  0 0.0106835  0 0.0057919  0 86861 
1 4 0 0.075     4.67 11.09      5.24521e-06 11.0802 0 0 0.0119648 0.0067265 86867      0 5.24521e-06  0 11.0802  0 0  0 0  0 0.0119648  0 0.0067265  0 86867       0 5.24521e-06  0 11.0802  0 0  0 0  0 0.0119648  0 0.0067265  0 86867 
1 4 0 0     0.69 11.02      5.00679e-06 11.0197 0 0 0 0 86845      0 5.00679e-06  0 11.0197  0 0  0 0  0 0  0 0  0 86845       0 5.00679e-06  0 11.0197  0 0  0 0  0 0  0 0  0 86845 
1 4 0 0.3     0.7 11.04      5.24521e-06 11.0418 0 0 0 0 86845      0 5.24521e-06  0 11.0418  0 0  0 0  0 0  0 0  0 86845       0 5.24521e-06  0 11.0418  0 0  0 0  0 0  0 0  0 86845 
1 4 0 0     0.7 11.05      4.05312e-06 11.045 0 0 0 0 86845      0 4.05312e-06  0 11.045  0 0  0 0  0 0  0 0  0 86845       0 4.05312e-06  0 11.045  0 0  0 0  0 0  0 0  0 86845 
1 4 0 0.3     0.7 11.06      4.76837e-06 11.052 0 0 0 0 86845      0 4.76837e-06  0 11.052  0 0  0 0  0 0  0 0  0 86845       0 4.76837e-06  0 11.052  0 0  0 0  0 0  0 0  0 86845 
1 4 0 0.15     4.69 11.06      4.05312e-06 11.0456 0 0 0.00939345 0.00443459 86855      0 4.05312e-06  0 11.0456  0 0  0 0  0 0.00939345  0 0.00443459  0 86855       0 4.05312e-06  0 11.0456  0 0  0 0  0 0.00939345  0 0.00443459  0 86855 
1 4 0 0     0.73 11.39      4.05312e-06 11.3839 0 0 0 0 86845      0 4.05312e-06  0 11.3839  0 0  0 0  0 0  0 0  0 86845       0 4.05312e-06  0 11.3839  0 0  0 0  0 0  0 0  0 86845 
1 4 0 0.3     0.72 11.24      4.05312e-06 11.2436 0 0 0 0 86845      0 4.05312e-06  0 11.2436  0 0  0 0  0 0  0 0  0 86845       0 4.05312e-06  0 11.2436  0 0  0 0  0 0  0 0  0 86845 
1 4 0 0     0.72 11.13      3.8147e-06 11.1334 0 0 0 0 86845      0 3.8147e-06  0 11.1334  0 0  0 0  0 0  0 0  0 86845       0 3.8147e-06  0 11.1334  0 0  0 0  0 0  0 0  0 86845 
1 4 0 0.3     0.71 11.12      4.05312e-06 11.1169 0 0 0 0 86845      0 4.05312e-06  0 11.1169  0 0  0 0  0 0  0 0  0 86845       0 4.05312e-06  0 11.1169  0 0  0 0  0 0  0 0  0 86845 
1 4 0 0     0.7 11.05      4.76837e-06 11.048 0 0 0 0 86845      0 4.76837e-06  0 11.048  0 0  0 0  0 0  0 0  0 86845       0 4.76837e-06  0 11.048  0 0  0 0  0 0  0 0  0 86845 
1 4 0 0.3     0.71 11.04      4.05312e-06 11.039 0 0 0 0 86845      0 4.05312e-06  0 11.039  0 0  0 0  0 0  0 0  0 86845       0 4.05312e-06  0 11.039  0 0  0 0  0 0  0 0  0 86845 
1 4 0 0.15     4.64 11.09      5.00679e-06 11.0797 0 0 0.0095284 0.0044322 86855      0 5.00679e-06  0 11.0797  0 0  0 0  0 0.0095284  0 0.0044322  0 86855       0 5.00679e-06  0 11.0797  0 0  0 0  0 0.0095284  0 0.0044322  0 86855 
1 4 0 0.1     4.72 11.08      4.76837e-06 11.0678 0 0 0.0103123 0.00547743 86861      0 4.76837e-06  0 11.0678  0 0  0 0  0 0.0103123  0 0.00547743  0 86861       0 4.76837e-06  0 11.0678  0 0  0 0  0 0.0103123  0 0.00547743  0 86861 
1 4 0 0.075     4.6 11.07      4.76837e-06 11.0596 0 0 0.01179 0.00680518 86867      0 4.76837e-06  0 11.0596  0 0  0 0  0 0.01179  0 0.00680518  0 86867       0 4.76837e-06  0 11.0596  0 0  0 0  0 0.01179  0 0.00680518  0 86867 
2 4 0 0.15     2.76 5.61      8.10623e-06 5.56847 0 0 0.0383523 0.0046854 43433.5      0 8.10623e-06  1 5.55587  0 0  0 0  0 0.0257449  1 0.00290132  0 43221       0 8.10623e-06  0 5.58107  0 0  0 0  1 0.0509596  0 0.00646949  1 43646 
2 4 0 0.1     2.81 5.72      9.41753e-06 5.63441 0 0 0.0862402 0.005988 43440      1 5.96046e-06  0 5.60052  0 0  0 0  1 0.0523574  1 0.00269365  0 43228       0 1.28746e-05  1 5.66831  0 0  0 0  0 0.120123  0 0.00928235  1 43652 
2 4 0 0.075     2.8 5.7      1.34706e-05 5.63535 0 0 0.0642107 0.00735581 43448.5      1 6.91414e-06  0 5.62047  0 0  0 0  1 0.0493476  1 0.00249672  1 43437       0 2.00272e-05  1 5.65023  0 0  0 0  0 0.0790737  0 0.0122149  0 43460 
3 4 0 0.15     2.17 3.98      1.06494e-05 3.89408 0 0 0.0816474 0.00551446 28960      1 8.10623e-06  0 3.87994  0 0  0 0  1 0.0575237  2 0.00363946  2 28727       0 1.19209e-05  1 3.91821  0 0  0 0  0 0.0957696  0 0.009202  1 29134 
3 4 0 0.1     2.18 4.01      1.03315e-05 3.90423 0 0 0.102105 0.00688497 28967      2 7.86781e-06  0 3.86748  0 0  0 0  2 0.0638947  2 0.00340796  0 28867       0 1.21593e-05  2 3.94245  0 0  0 0  0 0.138845  0 0.0134535  2 29165 
3 4 0 0.075     2.16 4.01      8.98043e-06 3.93424 0 0 0.0759722 0.00800467 28975.3      0 5.96046e-06  1 3.911  0 0  0 0  0 0.0470808  1 0.00268197  1 28883       1 1.09673e-05  0 3.96312  0 0  0 0  1 0.0992119  0 0.0184238  2 29157 
4 4 0 0.15     1.91 3.27      1.88947e-05 3.11753 0 0 0.156754 0.0056138 21724.2      3 1.3113e-05  0 3.06149  0 0  0 0  1 0.0606122  2 0.00326204  0 21622       0 2.12193e-05  1 3.21368  0 0  0 0  0 0.212777  0 0.0121076  1 21896 
4 4 0 0.1     1.93 3.27      1.78814e-05 3.1508 0 0 0.122762 0.00693977 21731.5      1 1.19209e-05  3 3.12481  0 0  0 0  2 0.0893114  3 0.00278974  0 21636       0 2.19345e-05  2 3.18425  0 0  0 0  3 0.148757  0 0.0180039  3 21854 
4 4 0 0.075     1.97 3.36      7.82013e-05 3.17027 0 0 0.182951 0.00832731 21736.5      3 1.07288e-05  1 3.11425  0 0  0 0  3 0.132077  1 0.00324965  0 21641       2 0.000102043  3 3.221  0 0  0 0  1 0.238746  0 0.0227013  3 21849 
2 4 0 0.15     1.08 2.1      6.91414e-06 2.04279 0 0 0.0556195 0.00542045 15562.5      1 5.00679e-06  0 2.01471  0 0  0 0  1 0.0275424  1 0.00418043  0 15350       0 8.82149e-06  1 2.07088  0 0  0 0  0 0.0836966  0 0.00666046  1 15775 
2 4 0 0.1     1.09 2.11      8.82149e-06 2.05133 0 0 0.0586107 0.00631273 15567      0 8.82149e-06  1 2.03841  0 0  0 0  0 0.0456877  1 0.00378561  0 15411       0 8.82149e-06  0 2.06424  0 0  0 0  1 0.0715337  0 0.00883985  1 15723 
3 4 0 0.15     0.91 1.44      1.20799e-05 1.39376 0 0 0.0523512 0.00551939 10378      0 1.09673e-05  2 1.38837  0 0  0 0  0 0.0472336  2 0.00403523  0 10237       2 1.3113e-05  0 1.39886  0 0  0 0  2 0.0577414  0 0.00833988  2 10454 
3 4 0 0.1     0.87 1.45      1.26362e-05 1.40328 0 0 0.0490874 0.00679064 10385.7      0 1.00136e-05  0 1.39153  0 0  0 0  2 0.0424492  1 0.00367379  0 10317       2 1.50204e-05  2 1.40992  0 0  0 0  0 0.0608172  0 0.0126016  2 10437 
3 4 0 0.075     0.88 1.48      9.21885e-06 1.41051 0 0 0.0603515 0.00755501 10391      1 8.10623e-06  1 1.39625  0 0  0 0  2 0.0401928  1 0.00336862  2 10328       0 1.0252e-05  2 1.43068  0 0  0 0  1 0.0746181  0 0.0151725  0 10426 
4 4 0 0.15     0.82 1.14      1.21593e-05 1.07925 0 0 0.0564345 0.00616527 7788      3 8.10623e-06  0 1.0685  0 0  0 0  3 0.0422668  2 0.00428557  0 7654       0 1.69277e-05  3 1.09342  0 0  0 0  0 0.0671701  0 0.0116377  3 7869 
4 4 0 0.1     0.79 1.19      1.35899e-05 1.09657 0 0 0.0899195 0.00707674 7793.25      0 9.29832e-06  0 1.07538  0 0  0 0  1 0.0493  2 0.00427103  1 7756       1 1.71661e-05  1 1.1372  0 0  0 0  0 0.111097  0 0.0149488  3 7882 
4 4 0 0.075     0.82 1.17      5.60284e-05 1.09535 0 0 0.0807903 0.00820231 7799.25      3 1.21593e-05  2 1.08352  0 0  0 0  0 0.0749607  2 0.00415373  2 7768       0 7.10487e-05  0 1.10115  0 0  0 0  2 0.0926175  0 0.019887  3 7851 
2 4 0 0.15     3.23 6.75      8.82149e-06 6.66696 0 0 0.0846497 0.00514615 51358      0 8.82149e-06  0 6.65344  0 0  0 0  1 0.0711339  1 0.00256181  0 51249       0 8.82149e-06  1 6.68049  0 0  0 0  0 0.0981655  0 0.00773048  1 51467 
2 4 0 0.1     3.23 6.96      1.01328e-05 6.82137 0 0 0.136372 0.00664461 51366      1 1.00136e-05  0 6.77048  0 0  0 0  1 0.0854909  1 0.00245047  0 51206       0 1.0252e-05  1 6.87226  0 0  0 0  0 0.187254  0 0.0108387  1 51526 
2 4 0 0.075     3.17 6.83      9.65595e-06 6.77014 0 0 0.0656036 0.00760496 51372.5      1 8.10623e-06  0 6.74965  0 0  0 0  1 0.0451279  1 0.00282979  0 51188       0 1.12057e-05  1 6.79063  0 0  0 0  0 0.0860794  0 0.0123801  1 51557 
3 4 0 0.15     2.52 4.78      1.39078e-05 4.6796 0 0 0.100678 0.00622718 34244      2 7.86781e-06  1 4.63762  0 0  0 0  2 0.0498135  1 0.00260949  2 34130       1 1.78814e-05  2 4.73048  0 0  0 0  1 0.14266  0 0.0116141  0 34317 
3 4 0 0.1     2.5 4.83      1.4623e-05 4.69919 0 0 0.121219 0.00728703 34251      2 1.00136e-05  1 4.66512  0 0  0 0  2 0.056673  1 0.00326514  2 34079       0 1.69277e-05  2 4.76375  0 0  0 0  1 0.155301  0 0.0147417  1 34342 
3 4 0 0.075     2.57 4.78      6.23067e-05 4.68621 0 0 0.0887101 0.0084842 34258      2 1.00136e-05  1 4.66682  0 0  0 0  2 0.0501614  1 0.00303674  0 33976       0 8.89301e-05  2 4.72483  0 0  0 0  1 0.108088  0 0.0181391  1 34443 
4 4 0 0.15     2.22 3.87      2.57492e-05 3.78251 0 0 0.0877885 0.00656873 25686.2      2 1.09673e-05  0 3.76338  0 0  0 0  2 0.0689139  1 0.00415325  0 25606       3 3.09944e-05  2 3.8014  0 0  0 0  0 0.106901  0 0.0134308  3 25741 
4 4 0 0.1     2.23 3.88      3.82662e-05 3.75043 0 0 0.123815 0.00693589 25693.5      0 1.00136e-05  1 3.71459  0 0  0 0  0 0.0433888  3 0.00276256  0 25553       1 4.81606e-05  0 3.83087  0 0  0 0  1 0.159643  0 0.0184274  3 25805 
4 4 0 0.075     2.26 3.87      9.16123e-05 3.75308 0 0 0.11209 0.00879896 25699      1 8.10623e-06  0 3.72948  0 0  0 0  1 0.0772007  2 0.00388217  0 25556       2 0.000120163  1 3.78806  0 0  0 0  0 0.135652  0 0.023262  3 25794 
1 4 0 0     0.72 10.81      5.00679e-06 10.8092 0 0 0 0 83003      0 5.00679e-06  0 10.8092  0 0  0 0  0 0  0 0  0 83003       0 5.00679e-06  0 10.8092  0 0  0 0  0 0  0 0  0 83003 
2 4 0 0.15     2.7 5.39      1.06096e-05 5.31081 0 0 0.0758804 0.00460207 41513      0 6.19888e-06  0 5.26383  0 0  0 0  1 0.028909  1 0.00273609  0 41421       1 1.50204e-05  1 5.35779  0 0  0 0  0 0.122852  0 0.00646806  1 41605 
2 4 0 0.1     2.67 5.5      8.9407e-06 5.38957 0 0 0.0999314 0.00663352 41519      0 7.86781e-06  0 5.34803  0 0  0 0  1 0.0583997  1 0.00250435  0 41116       1 1.00136e-05  1 5.43111  0 0  0 0  0 0.141463  0 0.0107627  1 41922 
2 4 0 0.075     2.74 5.45      1.29938e-05 5.37496 0 0 0.0699705 0.00711632 41526      1 5.96046e-06  1 5.33784  0 0  0 0  0 0.0328352  1 0.00246382  1 41504       0 2.00272e-05  0 5.41208  0 0  0 0  1 0.107106  0 0.0117688  0 41548 
3 4 0 0.15     2.12 3.86      4.64122e-05 3.71908 0 0 0.137188 0.00510486 27679.3      1 1.21593e-05  2 3.65218  0 0  0 0  0 0.0760796  2 0.00275898  1 27381       2 7.70092e-05  0 3.78017  0 0  0 0  2 0.204057  0 0.00949144  0 28227 
3 4 0 0.1     2.12 3.8      1.35899e-05 3.70932 0 0 0.0906883 0.0065275 27685.3      0 8.82149e-06  0 3.69843  0 0  0 0  2 0.074971  2 0.00322747  0 27657       1 2.28882e-05  2 3.72505  0 0  0 0  0 0.101565  0 0.0125322  2 27701 
1 4 0 0     0.7 11.05      4.05312e-06 11.0507 0 0 0 0 86845      0 4.05312e-06  0 11.0507  0 0  0 0  0 0  0 0  0 86845       0 4.05312e-06  0 11.0507  0 0  0 0  0 0  0 0  0 86845 
2 4 0 0.15     2.8 5.69      9.05991e-06 5.61826 0 0 0.0739502 0.00513244 43433.5      1 7.15256e-06  1 5.57757  0 0  0 0  0 0.0332465  1 0.00323415  0 43221       0 1.09673e-05  0 5.65895  0 0  0 0  1 0.114654  0 0.00703073  1 43646 
3 4 0 0.15     2.23 4.03      1.14441e-05 3.91779 0 0 0.111759 0.00600274 28960      1 1.00136e-05  2 3.88809  0 0  0 0  1 0.0860133  2 0.00373173  2 28727       0 1.21593e-05  1 3.94355  0 0  0 0  2 0.141469  0 0.00998473  1 29134 
4 4 0 0.15     1.94 3.24      1.70469e-05 3.11709 0 0 0.122032 0.00580668 21724.2      3 1.00136e-05  2 3.08049  0 0  0 0  3 0.0783658  2 0.00295162  0 21622       2 2.09808e-05  3 3.16077  0 0  0 0  2 0.158634  0 0.0131278  1 21896 
1 4 0 0     0.32 3.93      5.00679e-06 3.92812 0 0 0 0 31101      0 5.00679e-06  0 3.92812  0 0  0 0  0 0  0 0  0 31101       0 5.00679e-06  0 3.92812  0 0  0 0  0 0  0 0  0 31101 
2 4 0 0.15     1.08 2.06      2.94447e-05 2.02681 0 0 0.0311 0.00582027 15562.5      1 7.86781e-06  1 2.01999  0 0  0 0  0 0.0242503  1 0.00433445  0 15350       0 5.10216e-05  0 2.03363  0 0  0 0  1 0.0379498  0 0.0073061  1 15775 
3 4 0 0.15     0.89 1.45      1.07288e-05 1.39676 0 0 0.0548198 0.00506242 10378      1 8.10623e-06  2 1.38148  0 0  0 0  1 0.0416462  2 0.00256777  0 10237       0 1.3113e-05  1 1.40994  0 0  0 0  2 0.0701051  0 0.00831676  2 10454 
4 4 0 0.15     0.8 1.15      1.46627e-05 1.08189 0 0 0.0608181 0.00618666 7788      3 1.19209e-05  0 1.07264  0 0  0 0  3 0.0440414  2 0.00419879  0 7654       0 1.78814e-05  3 1.09868  0 0  0 0  0 0.0700557  0 0.0118408  3 7869 
1 4 0 0     0.75 11.49      6.19888e-06 11.4791 0 0 0 0 86682      0 6.19888e-06  0 11.4791  0 0  0 0  0 0  0 0  0 86682       0 6.19888e-06  0 11.4791  0 0  0 0  0 0  0 0  0 86682 
1 4 0 0     0.82 13.2      5.96046e-06 13.1999 0 0 0 0 102693      0 5.96046e-06  0 13.1999  0 0  0 0  0 0  0 0  0 102693       0 5.96046e-06  0 13.1999  0 0  0 0  0 0  0 0  0 102693 
2 4 0 0.15     3.19 6.64      7.98702e-06 6.59721 0 0 0.0387892 0.00520468 51358      1 6.91414e-06  1 6.59363  0 0  0 0  0 0.0352051  1 0.0029459  0 51249       0 9.05991e-06  0 6.60078  0 0  0 0  1 0.0423732  0 0.00746346  1 51467 
3 4 0 0.15     2.46 4.78      1.09673e-05 4.70988 0 0 0.0670444 0.00671419 34244      0 1.00136e-05  1 4.68488  0 0  0 0  2 0.0529315  1 0.00362778  2 34130       1 1.28746e-05  2 4.72399  0 0  0 0  1 0.0920441  0 0.0127032  0 34317 
4 4 0 0.15     2.21 3.83      9.90033e-05 3.72501 0 0 0.102682 0.00621855 25686.2      3 9.05991e-06  1 3.70598  0 0  0 0  3 0.0826108  2 0.00387931  0 25606       0 0.000131845  3 3.74517  0 0  0 0  1 0.121686  0 0.0128758  3 25741 
1 4 0 0     0.72 10.9      4.76837e-06 10.901 0 0 0 0 83003      0 4.76837e-06  0 10.901  0 0  0 0  0 0  0 0  0 83003       0 4.76837e-06  0 10.901  0 0  0 0  0 0  0 0  0 83003 
2 4 0 0.15     2.72 5.52      5.00679e-05 5.39681 0 0 0.117025 0.00454414 41513      0 5.96046e-06  0 5.38621  0 0  0 0  1 0.106397  1 0.00245023  0 41421       1 9.41753e-05  1 5.4074  0 0  0 0  0 0.127654  0 0.00663805  1 41605 
2 4 0 0.1     2.72 5.5      7.86781e-06 5.36518 0 0 0.140396 0.00626087 41519      0 6.91414e-06  0 5.25798  0 0  0 0  1 0.0332046  1 0.00300336  0 41116       1 8.82149e-06  1 5.47238  0 0  0 0  0 0.247587  0 0.00951838  1 41922 
2 4 0 0.075     2.79 5.55      1.33514e-05 5.42395 0 0 0.118197 0.00727177 41526      1 6.91414e-06  1 5.36858  0 0  0 0  0 0.062809  1 0.00263238  1 41504       0 1.97887e-05  0 5.47932  0 0  0 0  1 0.173585  0 0.0119112  0 41548 
3 4 0 0.15     2.18 3.83      1.34309e-05 3.70258 0 0 0.126352 0.00504128 27679.3      0 9.05991e-06  2 3.64251  0 0  0 0  0 0.0254595  2 0.00272703  1 27381       1 1.71661e-05  0 3.80346  0 0  0 0  2 0.18643  0 0.00922513  0 28227 
3 4 0 0.1     2.15 3.84      6.5883e-05 3.71387 0 0 0.121268 0.00624418 27685.3      0 1.19209e-05  2 3.64426  0 0  0 0  1 0.0800354  2 0.00246  0 27657       1 9.87053e-05  1 3.75508  0 0  0 0  2 0.190862  0 0.0123487  2 27701 
1 4 0 0     0.71 11.23      5.00679e-06 11.2342 0 0 0 0 86845      0 5.00679e-06  0 11.2342  0 0  0 0  0 0  0 0  0 86845       0 5.00679e-06  0 11.2342  0 0  0 0  0 0  0 0  0 86845 
2 4 0 0.15     2.76 5.75      1.35899e-05 5.64527 0 0 0.0983557 0.00477946 43433.5      1 5.96046e-06  1 5.58887  0 0  0 0  0 0.0419426  1 0.00300956  0 43221       0 2.12193e-05  0 5.70167  0 0  0 0  1 0.154769  0 0.00654936  1 43646 
3 4 0 0.15     2.17 4.05      1.05699e-05 3.92828 0 0 0.11908 0.00603716 28960      1 1.00136e-05  0 3.88788  0 0  0 0  1 0.0758777  2 0.00378633  2 28727       0 1.09673e-05  1 3.97149  0 0  0 0  0 0.159474  0 0.0104747  1 29134 
4 4 0 0.15     1.91 3.46      3.60608e-05 3.17497 0 0 0.276905 0.00587511 21724.2      2 1.19209e-05  1 3.13423  0 0  0 0  2 0.209125  1 0.00293326  0 21622       1 4.50611e-05  2 3.24278  0 0  0 0  1 0.317623  0 0.0136642  1 21896 
1 4 0 0     0.33 3.92      4.05312e-06 3.92572 0 0 0 0 31101      0 4.05312e-06  0 3.92572  0 0  0 0  0 0  0 0  0 31101       0 4.05312e-06  0 3.92572  0 0  0 0  0 0  0 0  0 31101 
2 4 0 0.15     1.09 2.05      1.20401e-05 2.01976 0 0 0.0302523 0.00549567 15562.5      1 5.00679e-06  0 2.01748  0 0  0 0  1 0.0279834  1 0.00420976  0 15350       0 1.90735e-05  1 2.02205  0 0  0 0  0 0.0325212  0 0.00678158  1 15775 
3 4 0 0.15     0.89 1.44      9.93411e-06 1.39193 0 0 0.0549334 0.00543141 10378      2 8.82149e-06  0 1.37438  0 0  0 0  2 0.0347936  1 0.00376034  0 10237       1 1.19209e-05  2 1.41208  0 0  0 0  0 0.0724771  0 0.00830674  2 10454 
4 4 0 0.15     0.79 1.16      1.06692e-05 1.08327 0 0 0.0693696 0.00613207 7788      2 8.82149e-06  0 1.06348  0 0  0 0  3 0.0462687  2 0.00421476  0 7654       0 1.28746e-05  3 1.10638  0 0  0 0  0 0.0891395  0 0.0116699  3 7869 
1 4 0 0     0.72 11.19      3.8147e-06 11.1827 0 0 0 0 86682      0 3.8147e-06  0 11.1827  0 0  0 0  0 0  0 0  0 86682       0 3.8147e-06  0 11.1827  0 0  0 0  0 0  0 0  0 86682 
1 4 0 0     0.8 13.23      4.05312e-06 13.2284 0 0 0 0 102693      0 4.05312e-06  0 13.2284  0 0  0 0  0 0  0 0  0 102693       0 4.05312e-06  0 13.2284  0 0  0 0  0 0  0 0  0 102693 
2 4 0 0.15     3.22 6.77      8.34465e-06 6.72665 0 0 0.0450904 0.00613165 51358      0 7.86781e-06  1 6.72069  0 0  0 0  0 0.039119  1 0.00310421  0 51249       1 8.82149e-06  0 6.73261  0 0  0 0  1 0.0510619  0 0.00915909  1 51467 
3 4 0 0.15     2.46 4.74      6.53267e-05 4.67159 0 0 0.0644298 0.00622622 34244      2 8.82149e-06  0 4.66248  0 0  0 0  2 0.0542288  1 0.00319123  2 34130       0 0.000100136  2 4.68186  0 0  0 0  0 0.0734951  0 0.0112174  0 34317 
4 4 0 0.15     2.19 3.84      0.000145376 3.71918 0 0 0.123082 0.00611269 25686.2      1 1.21593e-05  0 3.68724  0 0  0 0  1 0.0834191  3 0.00367236  0 25606       0 0.000193119  1 3.75897  0 0  0 0  0 0.154958  0 0.0130653  3 25741 
1 4 0 0     0.72 10.66      5.00679e-06 10.6503 0 0 0 0 83003      0 5.00679e-06  0 10.6503  0 0  0 0  0 0  0 0  0 83003       0 5.00679e-06  0 10.6503  0 0  0 0  0 0  0 0  0 83003 
2 4 0 0.15     2.69 5.41      9.05991e-06 5.3221 0 0 0.0849974 0.00524461 41513      0 9.05991e-06  0 5.26725  0 0  0 0  1 0.0301523  1 0.00359583  0 41421       0 9.05991e-06  1 5.37695  0 0  0 0  0 0.139843  0 0.0068934  1 41605 
3 4 0 0.15     2.13 3.83      4.18822e-05 3.70705 0 0 0.123426 0.00518465 27679.3      2 1.28746e-05  1 3.6378  0 0  0 0  0 0.0582857  1 0.00290298  1 27381       1 5.6982e-05  0 3.77217  0 0  0 0  1 0.192669  0 0.0093143  0 28227 
4 4 0 0.15     1.87 3.03      3.53456e-05 2.94055 0 0 0.0915864 0.00598526 20763      3 1.21593e-05  0 2.93623  0 0  0 0  1 0.0847614  2 0.00392437  0 20720       0 5.29289e-05  1 2.94738  0 0  0 0  0 0.0958724  0 0.0118141  1 20811 
1 4 0 0     1.05 17.35      4.05312e-06 17.3459 0 0 0 0 132293      0 4.05312e-06  0 17.3459  0 0  0 0  0 0  0 0  0 132293       0 4.05312e-06  0 17.3459  0 0  0 0  0 0  0 0  0 132293 
2 4 0 0.15     4.1 8.99      1.10865e-05 8.92301 0 0 0.0687228 0.00629973 66161.5      1 8.10623e-06  0 8.92121  0 0  0 0  1 0.066937  1 0.00273752  1 66119       0 1.40667e-05  1 8.92481  0 0  0 0  0 0.0705087  0 0.00986195  0 66204 
3 4 0 0.15     3.25 6.49      4.37101e-05 6.38614 0 0 0.0982548 0.00598709 44109.7      0 1.3113e-05  2 6.35128  0 0  0 0  1 0.0644133  1 0.00323486  0 44103       1 6.10352e-05  1 6.41998  0 0  0 0  2 0.133109  0 0.011411  1 44122 
4 4 0 0.15     2.8 5.48      1.99676e-05 5.30193 0 0 0.170579 0.00716978 33085.8      0 1.38283e-05  0 5.26557  0 0  0 0  2 0.0960896  1 0.00357437  0 32977       1 2.81334e-05  2 5.37643  0 0  0 0  0 0.206936  0 0.0173717  1 33184 
1 4 0 0     1.36 22.58      4.76837e-06 22.5758 0 0 0 0 166001      0 4.76837e-06  0 22.5758  0 0  0 0  0 0  0 0  0 166001       0 4.76837e-06  0 22.5758  0 0  0 0  0 0  0 0  0 166001 
2 4 0 0.15     5.25 12.22      1.15633e-05 12.0602 0 0 0.150507 0.00564742 83013      1 5.96046e-06  0 12.0151  0 0  0 0  1 0.105395  1 0.00282216  1 82988       0 1.71661e-05  1 12.1054  0 0  0 0  0 0.195619  0 0.00847268  0 83038 
3 4 0 0.15     4.04 9.25      0.000233968 9.04174 0 0 0.204025 0.00614134 55345.3      2 1.09673e-05  1 8.97358  0 0  0 0  2 0.0950072  1 0.00278211  1 55220       0 0.000355005  2 9.15099  0 0  0 0  1 0.272097  0 0.0117946  0 55439 
4 4 0 0.15     3.54 8.01      2.68221e-05 7.71254 0 0 0.289337 0.00643098 41512.8      1 1.78814e-05  0 7.58404  0 0  0 0  3 0.201162  1 0.00269008  2 41406       2 4.41074e-05  3 7.80073  0 0  0 0  0 0.417819  0 0.0162327  3 41653 
1 4 0 0     0.71 11.15      4.05312e-06 11.1456 0 0 0 0 86845      0 4.05312e-06  0 11.1456  0 0  0 0  0 0  0 0  0 86845       0 4.05312e-06  0 11.1456  0 0  0 0  0 0  0 0  0 86845 
2 4 0 0.15     2.83 5.89      3.33786e-05 5.72278 0 0 0.161458 0.00467479 43433.5      0 7.86781e-06  1 5.64132  0 0  0 0  0 0.0800114  1 0.00260592  0 43221       1 5.88894e-05  0 5.80424  0 0  0 0  1 0.242904  0 0.00674367  1 43646 
3 4 0 0.15     2.23 3.94      1.00136e-05 3.88333 0 0 0.0513553 0.00616566 28960      0 1.00136e-05  0 3.87819  0 0  0 0  1 0.041779  1 0.00422502  2 28727       0 1.00136e-05  1 3.89291  0 0  0 0  0 0.0564802  0 0.009902  1 29134 
4 4 0 0.15     1.9 3.24      2.0504e-05 3.1259 0 0 0.106706 0.00577956 21724.2      3 1.21593e-05  1 3.11323  0 0  0 0  0 0.0878847  1 0.00266027  0 21622       0 2.40803e-05  0 3.14471  0 0  0 0  1 0.119384  0 0.0136178  1 21896 
1 4 0 0     0.33 3.93      5.00679e-06 3.92914 0 0 0 0 31101      0 5.00679e-06  0 3.92914  0 0  0 0  0 0  0 0  0 31101       0 5.00679e-06  0 3.92914  0 0  0 0  0 0  0 0  0 31101 
2 4 0 0.15     1.08 2.07      1.19209e-05 2.02993 0 0 0.038794 0.00557399 15562.5      1 5.96046e-06  0 2.02069  0 0  0 0  1 0.0295699  1 0.0043211  0 15350       0 1.78814e-05  1 2.03917  0 0  0 0  0 0.0480182  0 0.00682688  1 15775 
3 4 0 0.15     0.88 1.44      4.00543e-05 1.39224 0 0 0.0544648 0.00541027 10378      0 8.10623e-06  2 1.38646  0 0  0 0  0 0.0481873  2 0.0038631  0 10237       1 5.60284e-05  0 1.39854  0 0  0 0  2 0.0602372  0 0.008461  2 10454 
4 4 0 0.15     0.82 1.19      1.13249e-05 1.09257 0 0 0.098325 0.00605953 7788      2 9.05991e-06  0 1.06496  0 0  0 0  3 0.0455611  1 0.00397587  0 7654       3 1.28746e-05  3 1.14533  0 0  0 0  0 0.125916  0 0.0117357  3 7869 
1 4 0 0     0.72 11.23      5.24521e-06 11.2252 0 0 0 0 86682      0 5.24521e-06  0 11.2252  0 0  0 0  0 0  0 0  0 86682       0 5.24521e-06  0 11.2252  0 0  0 0  0 0  0 0  0 86682 
1 4 0 0     0.81 13.35      5.00679e-06 13.3434 0 0 0 0 102693      0 5.00679e-06  0 13.3434  0 0  0 0  0 0  0 0  0 102693       0 5.00679e-06  0 13.3434  0 0  0 0  0 0  0 0  0 102693 
2 4 0 0.15     3.2 6.74      8.34465e-06 6.67344 0 0 0.0588874 0.00522184 51358      1 7.86781e-06  0 6.66911  0 0  0 0  1 0.0545626  1 0.00261617  0 51249       0 8.82149e-06  1 6.67778  0 0  0 0  0 0.0632122  0 0.00782752  1 51467 
